2020-09-07 | 12:00:48.799 | restartedMain        |  INFO | c.s.s.Sprint1Application  | ID:          | Starting Sprint1Application on yeongsamnoui-MacBookPro.local with PID 1055 (/Users/yeongsamno/Desktop/com/soma/recorder/backend/sprint1/build/classes/java/main started by yeongsamno in /Users/yeongsamno/Desktop/com/soma/recorder/backend/sprint1)
2020-09-07 | 12:46:45.429 | restartedMain        |  INFO | piListingReferenceScanner | ID:          | Scanning for api listing references
2020-09-07 | 12:46:45.622 | restartedMain        |  INFO | impleBrokerMessageHandler | ID:          | Starting...
2020-09-07 | 12:46:45.622 | restartedMain        |  INFO | impleBrokerMessageHandler | ID:          | BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [DefaultSubscriptionRegistry[cache[0 destination(s)], registry[0 sessions]]]]
2020-09-07 | 12:46:45.623 | restartedMain        |  INFO | impleBrokerMessageHandler | ID:          | Started.
2020-09-07 | 12:46:45.633 | restartedMain        |  INFO | o.a.c.h.Http11NioProtocol | ID:          | Starting ProtocolHandler ["http-nio-8080"]
2020-09-07 | 12:46:45.655 | restartedMain        |  INFO | s.b.w.e.t.TomcatWebServer | ID:          | Tomcat started on port(s): 8080 (http) with context path ''
2020-09-07 | 12:46:45.657 | restartedMain        |  INFO | c.s.s.Sprint1Application  | ID:          | Started Sprint1Application in 7.245 seconds (JVM running for 7.854)
2020-09-07 | 12:47:05.853 | http-nio-8080-exec-2 |  INFO | o.a.c.c.C.[.[.[/]         | ID:          | Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-09-07 | 12:47:05.853 | http-nio-8080-exec-2 |  INFO | o.s.w.s.DispatcherServlet | ID:          | Initializing Servlet 'dispatcherServlet'
2020-09-07 | 12:47:05.862 | http-nio-8080-exec-2 |  INFO | o.s.w.s.DispatcherServlet | ID:          | Completed initialization in 9 ms
2020-09-07 | 12:47:08.527 | http-nio-8080-exec-2 | ERROR | TokenAuthenticationFilter | ID:          | JWT signature does not match locally computed signature. JWT validity cannot be asserted and should not be trusted.
2020-09-07 | 12:49:56.354 | riPool-1 housekeeper |  WARN | c.z.h.pool.HikariPool     | ID:          | HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=2m44s166ms).
2020-09-07 | 12:49:56.354 | MessageBroker-1      |  INFO | bSocketMessageBrokerStats | ID:          | WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0]
2020-09-07 | 12:49:56.357 | http-nio-8080-exec-4 | ERROR | TokenAuthenticationFilter | ID:          | JWT signature does not match locally computed signature. JWT validity cannot be asserted and should not be trusted.
2020-09-07 | 12:49:56.395 | Thread-9             |  INFO | impleBrokerMessageHandler | ID:          | Stopping...
2020-09-07 | 12:49:56.395 | Thread-9             |  INFO | impleBrokerMessageHandler | ID:          | BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [DefaultSubscriptionRegistry[cache[0 destination(s)], registry[0 sessions]]]]
2020-09-07 | 12:49:56.395 | Thread-9             |  INFO | impleBrokerMessageHandler | ID:          | Stopped.
2020-09-07 | 12:49:56.398 | Thread-9             |  INFO | .c.ThreadPoolTaskExecutor | ID:          | Shutting down ExecutorService 'brokerChannelExecutor'
2020-09-07 | 12:49:56.398 | Thread-9             |  INFO | c.ThreadPoolTaskScheduler | ID:          | Shutting down ExecutorService 'messageBrokerTaskScheduler'
2020-09-07 | 12:49:56.400 | Thread-9             |  INFO | .c.ThreadPoolTaskExecutor | ID:          | Shutting down ExecutorService 'clientOutboundChannelExecutor'
2020-09-07 | 12:49:56.401 | Thread-9             |  INFO | .c.ThreadPoolTaskExecutor | ID:          | Shutting down ExecutorService 'clientInboundChannelExecutor'
2020-09-07 | 12:49:56.404 | Thread-9             |  INFO | rEntityManagerFactoryBean | ID:          | Closing JPA EntityManagerFactory for persistence unit 'default'
2020-09-07 | 12:49:56.407 | Thread-9             |  INFO | c.z.h.HikariDataSource    | ID:          | HikariPool-1 - Shutdown initiated...
2020-09-07 | 12:49:56.414 | Thread-9             |  INFO | c.z.h.HikariDataSource    | ID:          | HikariPool-1 - Shutdown completed.
2020-09-07 | 12:49:58.877 | restartedMain        |  INFO | c.s.s.Sprint1Application  | ID:          | Starting Sprint1Application on yeongsamnoui-MacBookPro.local with PID 1949 (/Users/yeongsamno/Desktop/com/soma/recorder/backend/sprint1/build/classes/java/main started by yeongsamno in /Users/yeongsamno/Desktop/com/soma/recorder/backend/sprint1)
2020-09-07 | 12:49:58.879 | restartedMain        |  INFO | c.s.s.Sprint1Application  | ID:          | The following profiles are active: real-db,oauth,jwt,aws,local
2020-09-07 | 12:49:58.920 | restartedMain        |  INFO | ertyDefaultsPostProcessor | ID:          | Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-09-07 | 12:49:58.920 | restartedMain        |  INFO | ertyDefaultsPostProcessor | ID:          | For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-09-07 | 12:49:59.950 | restartedMain        |  INFO | toryConfigurationDelegate | ID:          | Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2020-09-07 | 12:50:00.033 | restartedMain        |  INFO | toryConfigurationDelegate | ID:          | Finished Spring Data repository scanning in 77ms. Found 5 JPA repository interfaces.
2020-09-07 | 12:50:00.423 | restartedMain        |  INFO | $BeanPostProcessorChecker | ID:          | Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@2d9a5561' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-09-07 | 12:50:00.434 | restartedMain        |  INFO | $BeanPostProcessorChecker | ID:          | Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-09-07 | 12:50:00.781 | restartedMain        |  INFO | s.b.w.e.t.TomcatWebServer | ID:          | Tomcat initialized with port(s): 8080 (http)
2020-09-07 | 12:50:00.794 | restartedMain        |  INFO | o.a.c.h.Http11NioProtocol | ID:          | Initializing ProtocolHandler ["http-nio-8080"]
2020-09-07 | 12:50:00.802 | restartedMain        |  INFO | o.a.c.c.StandardService   | ID:          | Starting service [Tomcat]
2020-09-07 | 12:50:00.803 | restartedMain        |  INFO | o.a.c.core.StandardEngine | ID:          | Starting Servlet engine: [Apache Tomcat/9.0.36]
2020-09-07 | 12:50:00.884 | restartedMain        |  INFO | o.a.c.c.C.[.[.[/]         | ID:          | Initializing Spring embedded WebApplicationContext
2020-09-07 | 12:50:00.885 | restartedMain        |  INFO | o.s.w.c.ContextLoader     | ID:          | Root WebApplicationContext: initialization completed in 1964 ms
2020-09-07 | 12:50:01.433 | restartedMain        |  INFO | c.z.h.HikariDataSource    | ID:          | HikariPool-1 - Starting...
2020-09-07 | 12:50:01.986 | restartedMain        |  INFO | c.z.h.HikariDataSource    | ID:          | HikariPool-1 - Start completed.
2020-09-07 | 12:50:02.036 | restartedMain        |  INFO | o.h.j.i.util.LogHelper    | ID:          | HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2020-09-07 | 12:50:02.106 | restartedMain        |  INFO | org.hibernate.Version     | ID:          | HHH000412: Hibernate Core {5.3.17.Final}
2020-09-07 | 12:50:02.108 | restartedMain        |  INFO | o.h.cfg.Environment       | ID:          | HHH000206: hibernate.properties not found
2020-09-07 | 12:50:02.255 | restartedMain        |  INFO | o.h.a.common.Version      | ID:          | HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2020-09-07 | 12:50:02.377 | restartedMain        |  INFO | o.h.dialect.Dialect       | ID:          | HHH000400: Using dialect: com.swm.sprint1.config.MysqlCustomDialect
2020-09-07 | 12:50:03.129 | restartedMain        |  INFO | rEntityManagerFactoryBean | ID:          | Initialized JPA EntityManagerFactory for persistence unit 'default'
2020-09-07 | 12:50:04.232 | restartedMain        |  INFO | .c.ThreadPoolTaskExecutor | ID:          | Initializing ExecutorService 'clientInboundChannelExecutor'
2020-09-07 | 12:50:04.240 | restartedMain        |  INFO | .c.ThreadPoolTaskExecutor | ID:          | Initializing ExecutorService 'clientOutboundChannelExecutor'
2020-09-07 | 12:50:04.391 | restartedMain        |  WARN | on$JpaWebMvcConfiguration | ID:          | spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2020-09-07 | 12:50:04.512 | restartedMain        |  INFO | e.w.EndpointLinksResolver | ID:          | Exposing 16 endpoint(s) beneath base path '/actuator'
2020-09-07 | 12:50:04.739 | restartedMain        |  INFO | c.ThreadPoolTaskScheduler | ID:          | Initializing ExecutorService 'messageBrokerTaskScheduler'
2020-09-07 | 12:50:04.788 | restartedMain        |  INFO | WelcomePageHandlerMapping | ID:          | Adding welcome page: class path resource [static/index.html]
2020-09-07 | 12:50:04.823 | restartedMain        |  INFO | efaultSecurityFilterChain | ID:          | Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@707f4e90, org.springframework.security.web.context.SecurityContextPersistenceFilter@6e007616, org.springframework.security.web.header.HeaderWriterFilter@77193d5f, org.springframework.web.filter.CorsFilter@28ba9165, org.springframework.security.web.authentication.logout.LogoutFilter@742c97a6, org.springframework.security.oauth2.client.web.OAuth2AuthorizationRequestRedirectFilter@ca7cc9f, org.springframework.security.oauth2.client.web.OAuth2LoginAuthenticationFilter@18e2e9db, com.swm.sprint1.security.TokenAuthenticationFilter@4285422b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@682203c5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1b7667e2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4d748c9, org.springframework.security.web.session.SessionManagementFilter@76fcdf50, org.springframework.security.web.access.ExceptionTranslationFilter@4aa38a6, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@42d6e040]
2020-09-07 | 12:50:04.838 | restartedMain        |  INFO | .c.ThreadPoolTaskExecutor | ID:          | Initializing ExecutorService 'brokerChannelExecutor'
2020-09-07 | 12:50:05.004 | restartedMain        |  INFO | .OptionalLiveReloadServer | ID:          | LiveReload server is running on port 35729
2020-09-07 | 12:50:05.317 | restartedMain        |  INFO | tationPluginsBootstrapper | ID:          | Context refreshed
2020-09-07 | 12:50:05.328 | restartedMain        |  INFO | tationPluginsBootstrapper | ID:          | Found 1 custom documentation plugin(s)
2020-09-07 | 12:50:05.340 | restartedMain        |  INFO | piListingReferenceScanner | ID:          | Scanning for api listing references
2020-09-07 | 12:50:05.512 | restartedMain        |  INFO | impleBrokerMessageHandler | ID:          | Starting...
2020-09-07 | 12:50:05.512 | restartedMain        |  INFO | impleBrokerMessageHandler | ID:          | BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [DefaultSubscriptionRegistry[cache[0 destination(s)], registry[0 sessions]]]]
2020-09-07 | 12:50:05.513 | restartedMain        |  INFO | impleBrokerMessageHandler | ID:          | Started.
2020-09-07 | 12:50:05.523 | restartedMain        |  INFO | o.a.c.h.Http11NioProtocol | ID:          | Starting ProtocolHandler ["http-nio-8080"]
2020-09-07 | 12:50:05.576 | restartedMain        |  INFO | s.b.w.e.t.TomcatWebServer | ID:          | Tomcat started on port(s): 8080 (http) with context path ''
2020-09-07 | 12:50:05.579 | restartedMain        |  INFO | c.s.s.Sprint1Application  | ID:          | Started Sprint1Application in 7.229 seconds (JVM running for 7.87)
2020-09-07 | 12:50:06.092 | nection(2)-127.0.0.1 |  INFO | o.a.c.c.C.[.[.[/]         | ID:          | Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-09-07 | 12:50:06.092 | nection(2)-127.0.0.1 |  INFO | o.s.w.s.DispatcherServlet | ID:          | Initializing Servlet 'dispatcherServlet'
2020-09-07 | 12:50:06.101 | nection(2)-127.0.0.1 |  INFO | o.s.w.s.DispatcherServlet | ID:          | Completed initialization in 9 ms
2020-09-07 | 12:50:54.217 | Thread-23            |  INFO | impleBrokerMessageHandler | ID:          | Stopping...
2020-09-07 | 12:50:54.217 | Thread-23            |  INFO | impleBrokerMessageHandler | ID:          | BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [DefaultSubscriptionRegistry[cache[0 destination(s)], registry[0 sessions]]]]
2020-09-07 | 12:50:54.217 | Thread-23            |  INFO | impleBrokerMessageHandler | ID:          | Stopped.
2020-09-07 | 12:50:54.219 | Thread-23            |  INFO | .c.ThreadPoolTaskExecutor | ID:          | Shutting down ExecutorService 'brokerChannelExecutor'
2020-09-07 | 12:50:54.219 | Thread-23            |  INFO | c.ThreadPoolTaskScheduler | ID:          | Shutting down ExecutorService 'messageBrokerTaskScheduler'
2020-09-07 | 12:50:54.221 | Thread-23            |  INFO | .c.ThreadPoolTaskExecutor | ID:          | Shutting down ExecutorService 'clientOutboundChannelExecutor'
2020-09-07 | 12:50:54.222 | Thread-23            |  INFO | .c.ThreadPoolTaskExecutor | ID:          | Shutting down ExecutorService 'clientInboundChannelExecutor'
2020-09-07 | 12:50:54.224 | Thread-23            |  INFO | rEntityManagerFactoryBean | ID:          | Closing JPA EntityManagerFactory for persistence unit 'default'
2020-09-07 | 12:50:54.227 | Thread-23            |  INFO | c.z.h.HikariDataSource    | ID:          | HikariPool-1 - Shutdown initiated...
2020-09-07 | 12:50:54.232 | Thread-23            |  INFO | c.z.h.HikariDataSource    | ID:          | HikariPool-1 - Shutdown completed.
2020-09-07 | 12:50:58.581 | restartedMain        |  INFO | c.s.s.Sprint1Application  | ID:          | Starting Sprint1Application on yeongsamnoui-MacBookPro.local with PID 1970 (/Users/yeongsamno/Desktop/com/soma/recorder/backend/sprint1/build/classes/java/main started by yeongsamno in /Users/yeongsamno/Desktop/com/soma/recorder/backend/sprint1)
2020-09-07 | 12:50:58.583 | restartedMain        |  INFO | c.s.s.Sprint1Application  | ID:          | The following profiles are active: real-db,oauth,jwt,aws,local
2020-09-07 | 12:50:58.643 | restartedMain        |  INFO | ertyDefaultsPostProcessor | ID:          | Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-09-07 | 12:50:58.643 | restartedMain        |  INFO | ertyDefaultsPostProcessor | ID:          | For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
